,Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_reason,payment_plan_start_date,orig_projected_additional_accrued_interest,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
9822,9822,8300.0,8300.0,8300.0, 36 months,13.67,282.35,C,C4,,,RENT,66000.0,Verified,Dec-2015,n,debt_consolidation,CA,16.73,0.0,Oct-1983,670.0,674.0,0.0,59.0,,8.0,0.0,3521.0,33.5,20.0,w,Jan-2019,0.0,66.0,1.0,Individual,,,,0.0,108.0,28952.0,1.0,2.0,0.0,2.0,16.0,25431.0,73.0,3.0,4.0,1386.0,64.0,10500.0,2.0,0.0,1.0,6.0,4136.0,6127.0,33.4,0.0,0.0,189.0,386.0,2.0,2.0,1.0,2.0,66.0,9.0,59.0,2.0,3.0,4.0,3.0,7.0,6.0,6.0,12.0,4.0,8.0,0.0,0.0,0.0,3.0,85.0,33.3,0.0,0.0,45195.0,28952.0,9200.0,34695.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9951,9951,35000.0,35000.0,34850.0, 60 months,18.49,898.13,E,E2,Maintenance Technician,10+ years,MORTGAGE,100000.0,Source Verified,Dec-2015,n,debt_consolidation,AL,31.36,1.0,Jun-2007,685.0,689.0,1.0,3.0,,11.0,0.0,8475.0,52.6,21.0,f,Feb-2017,0.0,,1.0,Individual,,,,0.0,0.0,285580.0,1.0,4.0,1.0,2.0,5.0,119018.0,52.0,2.0,2.0,7102.0,52.0,16100.0,2.0,1.0,3.0,4.0,25962.0,2329.0,75.5,0.0,0.0,96.0,98.0,8.0,5.0,2.0,8.0,,2.0,3.0,0.0,2.0,4.0,2.0,2.0,12.0,5.0,7.0,4.0,11.0,0.0,0.0,0.0,3.0,90.5,50.0,0.0,0.0,348593.0,127493.0,9500.0,149286.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9078,9078,16000.0,16000.0,16000.0, 36 months,13.18,540.5,C,C3,Sanitation worker,1 year,RENT,50000.0,Verified,Dec-2015,n,debt_consolidation,NY,26.98,0.0,Aug-2002,675.0,679.0,1.0,,37.0,25.0,1.0,26504.0,61.2,41.0,w,Jan-2018,0.0,,1.0,Individual,,,,0.0,0.0,26731.0,1.0,1.0,0.0,2.0,16.0,227.0,8.0,1.0,9.0,2816.0,58.0,43300.0,0.0,10.0,2.0,11.0,1162.0,5403.0,70.0,0.0,0.0,160.0,127.0,3.0,3.0,0.0,3.0,,3.0,,0.0,11.0,18.0,12.0,15.0,8.0,24.0,33.0,20.0,25.0,0.0,0.0,0.0,1.0,100.0,81.8,0.0,0.0,46049.0,26731.0,18000.0,2749.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3868,3868,7000.0,7000.0,7000.0, 36 months,6.49,214.52,A,A2,Operations Manager,8 years,RENT,42000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,15.74,0.0,Sep-1984,710.0,714.0,0.0,34.0,,10.0,0.0,3958.0,26.9,12.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,15726.0,1.0,2.0,1.0,2.0,5.0,11768.0,79.0,1.0,2.0,2664.0,53.0,14700.0,1.0,0.0,2.0,4.0,1747.0,8542.0,31.7,0.0,0.0,97.0,375.0,7.0,5.0,0.0,7.0,,5.0,34.0,0.0,2.0,2.0,6.0,6.0,4.0,8.0,8.0,2.0,10.0,0.0,0.0,0.0,2.0,91.7,20.0,0.0,0.0,29685.0,15726.0,12500.0,14985.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9610,9610,9500.0,9500.0,9500.0, 36 months,7.89,297.22,A,A5,Proofreader,7 years,OWN,28000.0,Verified,Dec-2015,n,credit_card,NY,14.52,0.0,Apr-1983,780.0,784.0,0.0,,,5.0,0.0,5184.0,10.1,7.0,w,Aug-2018,0.0,,1.0,Individual,,,,0.0,0.0,12379.0,0.0,0.0,0.0,0.0,81.0,0.0,,0.0,0.0,2682.0,21.0,51500.0,0.0,0.0,0.0,0.0,3095.0,46316.0,10.1,0.0,0.0,81.0,392.0,79.0,79.0,0.0,79.0,,,,0.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59013.0,12379.0,51500.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8604,8604,12000.0,12000.0,12000.0, 60 months,9.76,253.55,B,B3,Facilities Project Manager,4 years,MORTGAGE,74000.0,Source Verified,Dec-2015,n,debt_consolidation,OH,6.31,0.0,May-2003,705.0,709.0,0.0,42.0,,11.0,0.0,17828.0,53.7,27.0,w,Nov-2018,0.0,,1.0,Individual,,,,0.0,0.0,270618.0,1.0,0.0,0.0,0.0,55.0,0.0,,1.0,2.0,11894.0,54.0,33200.0,0.0,0.0,0.0,2.0,33827.0,10230.0,59.9,0.0,0.0,55.0,126.0,6.0,6.0,5.0,23.0,,,,0.0,2.0,5.0,4.0,10.0,1.0,10.0,20.0,5.0,11.0,0.0,0.0,0.0,1.0,96.3,50.0,0.0,0.0,301200.0,17828.0,25500.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6217,6217,10000.0,10000.0,10000.0, 36 months,7.91,312.95,A,A5,Consultant ,2 years,MORTGAGE,103000.0,Source Verified,Dec-2015,n,debt_consolidation,IL,13.74,4.0,Apr-1993,665.0,669.0,0.0,6.0,,12.0,0.0,13902.0,70.6,36.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,532.0,214315.0,0.0,2.0,1.0,2.0,10.0,12248.0,34.0,0.0,0.0,5144.0,47.0,19700.0,1.0,0.0,2.0,2.0,17860.0,2572.0,82.3,0.0,0.0,136.0,105.0,36.0,10.0,6.0,36.0,24.0,10.0,24.0,0.0,5.0,8.0,5.0,6.0,17.0,8.0,12.0,8.0,12.0,0.0,0.0,0.0,1.0,80.6,80.0,0.0,0.0,260431.0,27124.0,14500.0,36578.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
504,504,6000.0,6000.0,6000.0, 36 months,13.99,205.04,C,C4,Sr Finance Project Manager,10+ years,MORTGAGE,210000.0,Source Verified,Dec-2015,n,debt_consolidation,TX,12.55,0.0,May-2009,665.0,669.0,1.0,,,9.0,0.0,43074.0,88.8,19.0,w,Mar-2017,0.0,,1.0,Individual,,,,0.0,0.0,424418.0,2.0,3.0,2.0,4.0,3.0,30750.0,68.0,2.0,3.0,9535.0,79.0,48500.0,0.0,9.0,2.0,7.0,47158.0,3176.0,84.9,0.0,0.0,59.0,79.0,9.0,3.0,2.0,9.0,,1.0,,0.0,2.0,5.0,2.0,5.0,9.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,464642.0,73824.0,21000.0,45342.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9124,9124,7750.0,7750.0,7750.0, 36 months,15.41,270.22,D,D1,Sou chef,2 years,RENT,36000.0,Verified,Dec-2015,n,debt_consolidation,NJ,39.77,1.0,Jan-2005,675.0,679.0,0.0,17.0,72.0,16.0,2.0,4698.0,41.6,26.0,f,Jan-2019,0.0,68.0,1.0,Individual,,,,0.0,686.0,64323.0,1.0,6.0,0.0,0.0,44.0,59625.0,77.0,1.0,5.0,1190.0,73.0,11300.0,2.0,0.0,1.0,5.0,4020.0,2327.0,56.1,0.0,0.0,131.0,121.0,4.0,4.0,0.0,17.0,,7.0,,0.0,5.0,7.0,6.0,9.0,12.0,10.0,14.0,7.0,16.0,0.0,0.0,0.0,1.0,80.8,50.0,0.0,0.0,88659.0,64323.0,5300.0,77359.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5582,5582,6000.0,6000.0,6000.0, 36 months,17.27,214.73,D,D3,I/e tech,10+ years,MORTGAGE,125000.0,Verified,Dec-2015,n,debt_consolidation,AL,6.39,1.0,Jun-2004,680.0,684.0,0.0,15.0,,7.0,0.0,2634.0,69.3,42.0,w,Dec-2016,0.0,15.0,1.0,Individual,,,,0.0,267.0,183161.0,4.0,2.0,3.0,5.0,4.0,42505.0,105.0,2.0,2.0,2589.0,102.0,3800.0,5.0,16.0,1.0,7.0,30527.0,211.0,92.5,0.0,0.0,125.0,133.0,4.0,4.0,5.0,4.0,,4.0,44.0,1.0,1.0,2.0,1.0,3.0,28.0,4.0,9.0,2.0,7.0,0.0,0.0,1.0,5.0,82.9,100.0,0.0,0.0,198131.0,45139.0,2800.0,40559.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3508,3508,2400.0,2400.0,2400.0, 36 months,13.99,82.02,C,C4,Lead custodian,7 years,MORTGAGE,47000.0,Verified,Dec-2015,n,vacation,PA,35.59,0.0,Jan-2000,710.0,714.0,2.0,,,13.0,0.0,21778.0,56.0,22.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,133.0,185108.0,2.0,3.0,2.0,2.0,5.0,13596.0,59.0,1.0,4.0,4387.0,57.0,38900.0,2.0,3.0,4.0,6.0,14239.0,16612.0,33.3,0.0,0.0,124.0,191.0,6.0,5.0,2.0,6.0,,3.0,,0.0,6.0,9.0,6.0,8.0,7.0,9.0,13.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,218338.0,35374.0,24900.0,22938.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
110,110,14000.0,14000.0,14000.0, 36 months,9.8,450.43,B,B3,Master mechanic,4 years,MORTGAGE,100000.0,Not Verified,Dec-2015,n,medical,OH,15.97,0.0,Dec-1997,685.0,689.0,0.0,,,7.0,0.0,34250.0,36.1,14.0,f,Jan-2019,0.0,,1.0,Individual,,,,0.0,6594.0,451137.0,0.0,2.0,2.0,2.0,7.0,49789.0,89.0,0.0,0.0,11535.0,69.0,84500.0,0.0,1.0,1.0,3.0,64448.0,22057.0,36.1,0.0,0.0,134.0,216.0,54.0,7.0,2.0,54.0,,7.0,,0.0,2.0,3.0,2.0,3.0,6.0,3.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,531602.0,84039.0,34500.0,55842.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
107,107,12000.0,12000.0,12000.0, 60 months,9.8,253.79,B,B3,Teacher,10+ years,MORTGAGE,65000.0,Not Verified,Dec-2015,n,debt_consolidation,KS,23.84,0.0,Nov-2003,785.0,789.0,0.0,,,18.0,0.0,9786.0,13.4,37.0,w,Nov-2017,0.0,,1.0,Individual,,,,0.0,0.0,181540.0,2.0,6.0,2.0,3.0,1.0,65001.0,61.0,1.0,5.0,7909.0,42.0,73200.0,0.0,0.0,0.0,8.0,10086.0,41055.0,17.1,0.0,0.0,127.0,145.0,4.0,1.0,2.0,4.0,,14.0,,0.0,2.0,4.0,5.0,10.0,13.0,11.0,22.0,4.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,291626.0,74787.0,49500.0,105910.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3096,3096,12000.0,12000.0,12000.0, 36 months,15.77,420.53,D,D1,Director of Sales,8 years,MORTGAGE,120000.0,Verified,Dec-2015,n,home_improvement,CA,7.7,0.0,Apr-1995,750.0,754.0,5.0,,,28.0,0.0,4074.0,5.0,42.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,306986.0,6.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,15.0,3535.0,5.0,75474.0,0.0,0.0,6.0,16.0,11369.0,4075.0,6.0,0.0,0.0,141.0,248.0,1.0,1.0,2.0,1.0,,1.0,,0.0,15.0,26.0,20.0,20.0,2.0,26.0,38.0,4.0,27.0,,0.0,0.0,9.0,100.0,0.0,0.0,0.0,381274.0,4074.0,61124.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
809,809,17125.0,17125.0,17125.0, 60 months,27.99,533.1,G,G3,Paralegal,4 years,RENT,45000.0,Source Verified,Dec-2015,n,debt_consolidation,RI,17.44,0.0,Apr-2008,660.0,664.0,3.0,24.0,95.0,30.0,1.0,14276.0,40.6,42.0,w,Mar-2019,0.0,24.0,1.0,Individual,,,,0.0,0.0,15199.0,4.0,3.0,0.0,0.0,67.0,923.0,39.0,4.0,13.0,1838.0,40.0,35200.0,5.0,0.0,8.0,13.0,524.0,4267.0,71.0,0.0,0.0,69.0,92.0,2.0,2.0,0.0,2.0,42.0,0.0,42.0,3.0,9.0,17.0,10.0,15.0,8.0,27.0,34.0,17.0,30.0,0.0,0.0,0.0,4.0,76.2,60.0,1.0,0.0,37575.0,15199.0,14700.0,2375.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6858,6858,26050.0,26050.0,26050.0, 60 months,7.91,527.08,A,A5,Account Executive,10+ years,MORTGAGE,82300.0,Source Verified,Dec-2015,n,debt_consolidation,NC,12.5,0.0,Mar-1998,775.0,779.0,0.0,,,11.0,0.0,24319.0,41.8,26.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,259395.0,0.0,2.0,0.0,0.0,46.0,15391.0,44.0,1.0,3.0,15993.0,43.0,58200.0,2.0,1.0,2.0,5.0,25940.0,26329.0,47.8,0.0,0.0,149.0,213.0,10.0,8.0,5.0,10.0,,9.0,,0.0,3.0,5.0,4.0,6.0,5.0,8.0,16.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,314373.0,39710.0,50400.0,35173.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7688,7688,10100.0,10100.0,10100.0, 60 months,9.17,210.5,B,B2,program manager ,2 years,MORTGAGE,113000.0,Source Verified,Dec-2015,n,debt_consolidation,MO,3.18,0.0,May-1994,795.0,799.0,1.0,,,4.0,0.0,4671.0,29.2,11.0,w,Sep-2018,0.0,,1.0,Individual,,,,0.0,0.0,150773.0,1.0,1.0,1.0,1.0,6.0,18208.0,96.0,0.0,0.0,4671.0,65.0,16000.0,0.0,1.0,3.0,1.0,37693.0,10329.0,31.1,0.0,0.0,168.0,259.0,68.0,6.0,3.0,259.0,,6.0,,0.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,171300.0,22879.0,15000.0,19000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7036,7036,2500.0,2500.0,2500.0, 36 months,13.44,84.77,C,C3,Teacher's Aide,< 1 year,OWN,16727.0,Source Verified,Dec-2015,n,other,TX,21.39,0.0,Dec-1997,675.0,679.0,0.0,27.0,,5.0,0.0,2185.0,87.4,15.0,w,Nov-2018,0.0,,1.0,Individual,,,,0.0,0.0,38540.0,0.0,2.0,0.0,1.0,22.0,36355.0,114.0,0.0,3.0,846.0,112.0,2500.0,0.0,0.0,0.0,4.0,7708.0,254.0,83.1,0.0,0.0,166.0,216.0,14.0,14.0,0.0,14.0,27.0,17.0,27.0,0.0,2.0,3.0,2.0,6.0,6.0,3.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,34418.0,38540.0,1500.0,31918.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6290,6290,12000.0,12000.0,11825.0, 60 months,14.85,284.54,C,C5,Project Manager,3 years,OWN,96000.0,Verified,Dec-2015,n,debt_consolidation,NY,17.9,0.0,Oct-2002,665.0,669.0,0.0,38.0,72.0,10.0,1.0,3813.0,24.0,41.0,f,Mar-2019,0.0,78.0,1.0,Individual,,,,0.0,0.0,66154.0,0.0,5.0,3.0,4.0,9.0,62341.0,83.0,1.0,1.0,2201.0,73.0,15900.0,4.0,5.0,6.0,5.0,7350.0,9762.0,18.6,0.0,0.0,158.0,154.0,8.0,8.0,3.0,26.0,38.0,1.0,38.0,1.0,2.0,3.0,2.0,10.0,18.0,5.0,20.0,3.0,10.0,0.0,0.0,0.0,4.0,93.7,0.0,1.0,0.0,90990.0,66154.0,12000.0,75090.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4678,4678,17000.0,17000.0,17000.0, 36 months,8.49,536.57,B,B1,RN,10+ years,RENT,75000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,23.63,1.0,Mar-2000,665.0,669.0,0.0,20.0,,5.0,0.0,16965.0,99.7,9.0,w,Mar-2019,0.0,65.0,1.0,Individual,,,,0.0,0.0,24652.0,0.0,1.0,0.0,0.0,52.0,7687.0,,0.0,0.0,6235.0,100.0,40100.0,0.0,1.0,0.0,0.0,4930.0,35.0,99.7,0.0,0.0,94.0,189.0,95.0,52.0,2.0,95.0,,,20.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,55.6,100.0,0.0,0.0,81628.0,24652.0,11100.0,41528.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3613,3613,11450.0,11450.0,11450.0, 60 months,19.89,302.66,E,E3,Administrative Assistant,10+ years,MORTGAGE,54000.0,Not Verified,Dec-2015,n,debt_consolidation,CA,12.28,1.0,Aug-1994,685.0,689.0,1.0,22.0,,9.0,0.0,4773.0,36.4,24.0,w,Aug-2017,0.0,76.0,1.0,Individual,,,,0.0,0.0,171898.0,0.0,1.0,0.0,1.0,14.0,13037.0,87.0,0.0,0.0,897.0,63.0,13100.0,1.0,1.0,3.0,2.0,21487.0,1173.0,63.3,0.0,0.0,104.0,256.0,41.0,14.0,4.0,79.0,58.0,4.0,22.0,1.0,3.0,5.0,3.0,9.0,2.0,7.0,17.0,5.0,9.0,0.0,0.0,0.0,0.0,75.0,33.3,0.0,0.0,185100.0,17810.0,3200.0,15000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3313,3313,23000.0,23000.0,23000.0, 36 months,8.49,725.95,B,B1,Pharmacist,3 years,OWN,100000.0,Not Verified,Dec-2015,n,credit_card,AL,12.35,1.0,Dec-1996,675.0,679.0,2.0,10.0,,8.0,0.0,19295.0,66.8,18.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,20366.0,1.0,1.0,0.0,0.0,47.0,1071.0,7.0,1.0,1.0,8394.0,45.0,28900.0,0.0,1.0,2.0,1.0,2546.0,7952.0,69.1,0.0,0.0,177.0,228.0,4.0,4.0,0.0,4.0,81.0,4.0,10.0,0.0,4.0,6.0,5.0,9.0,4.0,7.0,14.0,6.0,8.0,0.0,0.0,0.0,1.0,88.9,60.0,0.0,0.0,44826.0,20366.0,25700.0,15926.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8846,8846,20000.0,20000.0,20000.0, 36 months,11.99,664.2,C,C1,Manager,10+ years,RENT,160000.0,Not Verified,Dec-2015,n,debt_consolidation,NY,13.98,1.0,Jun-2001,660.0,664.0,0.0,22.0,75.0,11.0,1.0,25267.0,80.0,16.0,f,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,60987.0,1.0,3.0,0.0,1.0,13.0,35720.0,67.0,1.0,1.0,10101.0,72.0,31600.0,0.0,0.0,1.0,2.0,5544.0,3833.0,86.8,0.0,0.0,150.0,174.0,1.0,1.0,1.0,1.0,,3.0,,0.0,7.0,7.0,7.0,9.0,5.0,8.0,10.0,7.0,11.0,0.0,0.0,0.0,1.0,93.7,85.7,0.0,1.0,84637.0,60987.0,29100.0,53037.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1894,1894,30000.0,30000.0,30000.0, 36 months,13.99,1025.19,C,C4,heavy equipment operator,< 1 year,RENT,100000.0,Source Verified,Dec-2015,n,debt_consolidation,MA,22.62,0.0,Apr-2006,680.0,684.0,0.0,33.0,,5.0,0.0,5290.0,84.0,18.0,w,Nov-2018,0.0,33.0,1.0,Individual,,,,0.0,95.0,61106.0,0.0,3.0,1.0,2.0,11.0,55816.0,8.0,1.0,3.0,5290.0,70.0,6300.0,3.0,1.0,6.0,5.0,15277.0,1010.0,84.0,0.0,0.0,116.0,116.0,10.0,10.0,2.0,10.0,,11.0,,2.0,1.0,1.0,1.0,7.0,7.0,1.0,8.0,1.0,5.0,0.0,0.0,0.0,2.0,88.9,100.0,0.0,0.0,113755.0,61106.0,6300.0,107455.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5557,5557,8425.0,8425.0,8425.0, 36 months,12.88,283.39,C,C2,,,MORTGAGE,39000.0,Not Verified,Dec-2015,n,home_improvement,CA,14.18,0.0,Jun-1993,675.0,679.0,1.0,,81.0,9.0,1.0,2130.0,12.0,17.0,w,Sep-2017,0.0,,1.0,Individual,,,,0.0,418.0,11137.0,0.0,1.0,1.0,1.0,7.0,9007.0,90.0,0.0,0.0,1183.0,40.0,17700.0,0.0,1.0,2.0,1.0,1237.0,9470.0,18.4,0.0,0.0,217.0,270.0,36.0,7.0,2.0,44.0,,1.0,,0.0,3.0,3.0,4.0,6.0,3.0,8.0,12.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,27700.0,11137.0,11600.0,10000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6583,6583,8000.0,8000.0,8000.0, 36 months,9.8,257.39,B,B3,manager,4 years,MORTGAGE,31000.0,Verified,Dec-2015,n,credit_card,TX,11.03,0.0,Jan-1993,715.0,719.0,0.0,,,9.0,0.0,6977.0,45.6,12.0,w,Sep-2018,0.0,,1.0,Individual,,,,0.0,0.0,6977.0,1.0,0.0,0.0,0.0,,0.0,,2.0,7.0,1498.0,46.0,15300.0,0.0,0.0,1.0,7.0,775.0,4761.0,48.2,0.0,0.0,,275.0,6.0,6.0,0.0,6.0,,3.0,,0.0,5.0,6.0,5.0,8.0,0.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,15300.0,6977.0,9200.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4804,4804,17950.0,17950.0,17950.0, 60 months,17.97,455.52,D,D4,Loan Officer / Loan Processor ,7 years,MORTGAGE,98000.0,Source Verified,Dec-2015,n,credit_card,CA,3.35,0.0,Nov-2003,660.0,664.0,4.0,69.0,,12.0,0.0,10033.0,38.7,21.0,w,Mar-2019,0.0,69.0,1.0,Individual,,,,0.0,4242.0,10033.0,2.0,0.0,0.0,0.0,,0.0,,3.0,9.0,3307.0,39.0,25900.0,1.0,0.0,10.0,9.0,912.0,9041.0,49.8,0.0,0.0,,145.0,3.0,3.0,0.0,13.0,72.0,3.0,69.0,6.0,4.0,6.0,5.0,9.0,0.0,12.0,21.0,6.0,12.0,0.0,0.0,0.0,3.0,88.2,40.0,0.0,0.0,25900.0,10033.0,18000.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5172,5172,21500.0,21500.0,21500.0, 36 months,12.88,723.18,C,C2,Chief Financial Officer,< 1 year,MORTGAGE,170000.0,Not Verified,Dec-2015,n,major_purchase,CA,20.25,1.0,Feb-1997,675.0,679.0,0.0,23.0,68.0,14.0,1.0,14549.0,22.8,41.0,w,Mar-2019,0.0,23.0,1.0,Individual,,,,0.0,409.0,94844.0,3.0,2.0,2.0,3.0,7.0,80295.0,,5.0,6.0,6097.0,20.0,63900.0,5.0,12.0,6.0,9.0,6775.0,32751.0,30.8,0.0,0.0,119.0,226.0,2.0,2.0,6.0,2.0,48.0,1.0,48.0,2.0,4.0,4.0,6.0,9.0,13.0,11.0,20.0,4.0,14.0,0.0,0.0,1.0,7.0,92.7,16.7,0.0,1.0,159538.0,94844.0,47300.0,86263.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9979,9979,15000.0,15000.0,15000.0, 36 months,9.76,482.32,B,B3,Clinical social worker,10+ years,MORTGAGE,83000.0,Verified,Dec-2015,n,debt_consolidation,WA,30.89,0.0,Sep-1997,675.0,679.0,0.0,,,17.0,0.0,25587.0,68.6,45.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,196.0,379004.0,0.0,9.0,1.0,2.0,8.0,100806.0,78.0,0.0,2.0,9672.0,74.0,37300.0,0.0,1.0,0.0,4.0,22294.0,5531.0,79.0,0.0,0.0,142.0,219.0,16.0,8.0,8.0,16.0,,,,0.0,4.0,6.0,5.0,8.0,27.0,7.0,10.0,6.0,17.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,439420.0,126393.0,26300.0,132985.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8470,8470,4000.0,4000.0,4000.0, 36 months,13.67,136.08,C,C4,MIS Research Fellow,< 1 year,RENT,63000.0,Verified,Dec-2015,n,debt_consolidation,MD,24.69,1.0,Oct-2004,660.0,664.0,0.0,15.0,,23.0,0.0,20763.0,62.7,27.0,w,Jan-2019,0.0,,1.0,Individual,,,,0.0,0.0,27569.0,2.0,2.0,1.0,1.0,3.0,6806.0,32.0,1.0,11.0,2977.0,50.0,33100.0,0.0,1.0,0.0,12.0,1199.0,8120.0,68.3,0.0,0.0,46.0,134.0,1.0,1.0,0.0,17.0,15.0,13.0,15.0,0.0,11.0,15.0,11.0,12.0,2.0,21.0,25.0,16.0,23.0,0.0,0.0,0.0,2.0,96.3,81.8,0.0,0.0,54707.0,27569.0,25600.0,21607.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
